,label,date,mun_code,mun_name,total_amount
1230,Fruitless and Wasteful Expenditure,2015,KZN245,Umvoti,
1231,Irregular Expenditure,2015,KZN245,Umvoti,15371555.0
1232,Unauthorised Expenditure,2015,KZN245,Umvoti,
1233,Fruitless and Wasteful Expenditure,2015,KZN252,Newcastle,4236.0
1234,Irregular Expenditure,2015,KZN252,Newcastle,33314231.0
1235,Unauthorised Expenditure,2015,KZN252,Newcastle,
1236,Fruitless and Wasteful Expenditure,2015,KZN253,Emadlangeni,39342.0
1237,Irregular Expenditure,2015,KZN253,Emadlangeni,2237836.0
1238,Unauthorised Expenditure,2015,KZN253,Emadlangeni,1457357.0
1239,Fruitless and Wasteful Expenditure,2015,KZN254,Dannhauser,
1240,Irregular Expenditure,2015,KZN254,Dannhauser,2074531.0
1241,Unauthorised Expenditure,2015,KZN254,Dannhauser,
1242,Fruitless and Wasteful Expenditure,2015,KZN261,eDumbe,784156.0
1243,Irregular Expenditure,2015,KZN261,eDumbe,33407534.0
1244,Unauthorised Expenditure,2015,KZN261,eDumbe,13873202.0
1245,Fruitless and Wasteful Expenditure,2015,KZN262,uPhongolo,60117.0
1246,Irregular Expenditure,2015,KZN262,uPhongolo,18088549.0
1247,Unauthorised Expenditure,2015,KZN262,uPhongolo,15895559.0
1248,Fruitless and Wasteful Expenditure,2015,KZN263,Abaqulusi,562506.0
1249,Irregular Expenditure,2015,KZN263,Abaqulusi,23424679.0
1250,Unauthorised Expenditure,2015,KZN263,Abaqulusi,78834448.0
1251,Fruitless and Wasteful Expenditure,2015,KZN265,Nongoma,162848.0
1252,Irregular Expenditure,2015,KZN265,Nongoma,6303730.0
1253,Unauthorised Expenditure,2015,KZN265,Nongoma,5698082.0
1254,Fruitless and Wasteful Expenditure,2015,KZN266,Ulundi,7570111.0
1255,Irregular Expenditure,2015,KZN266,Ulundi,2805682.0
1256,Unauthorised Expenditure,2015,KZN266,Ulundi,46394236.0
1257,Fruitless and Wasteful Expenditure,2015,KZN271,Umhlabuyalingana,4084.0
1258,Irregular Expenditure,2015,KZN271,Umhlabuyalingana,2524451.0
1259,Unauthorised Expenditure,2015,KZN271,Umhlabuyalingana,
1260,Fruitless and Wasteful Expenditure,2015,KZN272,Jozini,917080.0
1261,Irregular Expenditure,2015,KZN272,Jozini,57643856.0
1262,Unauthorised Expenditure,2015,KZN272,Jozini,
1263,Fruitless and Wasteful Expenditure,2015,KZN273,The Big 5 False Bay,168843.0
1264,Irregular Expenditure,2015,KZN273,The Big 5 False Bay,11206789.0
1265,Unauthorised Expenditure,2015,KZN273,The Big 5 False Bay,31146.0
1266,Fruitless and Wasteful Expenditure,2015,KZN274,Hlabisa,301466.0
1267,Irregular Expenditure,2015,KZN274,Hlabisa,63592745.0
1268,Unauthorised Expenditure,2015,KZN274,Hlabisa,10142242.0
1269,Fruitless and Wasteful Expenditure,2015,KZN275,Mtubatuba,376817.0
1270,Irregular Expenditure,2015,KZN275,Mtubatuba,3892328.0
1271,Unauthorised Expenditure,2015,KZN275,Mtubatuba,12353992.0
1272,Fruitless and Wasteful Expenditure,2015,KZN281,Mfolozi,
1273,Irregular Expenditure,2015,KZN281,Mfolozi,23705325.0
1274,Unauthorised Expenditure,2015,KZN281,Mfolozi,21453748.0
1275,Fruitless and Wasteful Expenditure,2015,KZN282,uMhlathuze,
1276,Irregular Expenditure,2015,KZN282,uMhlathuze,
1277,Unauthorised Expenditure,2015,KZN282,uMhlathuze,
1278,Fruitless and Wasteful Expenditure,2015,KZN283,Ntambanana,
1279,Irregular Expenditure,2015,KZN283,Ntambanana,1467744.0
1280,Unauthorised Expenditure,2015,KZN283,Ntambanana,
1281,Fruitless and Wasteful Expenditure,2015,KZN284,uMlalazi,40942.0
1282,Irregular Expenditure,2015,KZN284,uMlalazi,4428239.0
1283,Unauthorised Expenditure,2015,KZN284,uMlalazi,14201658.0
1284,Fruitless and Wasteful Expenditure,2015,KZN285,Mthonjaneni,12258.0
1285,Irregular Expenditure,2015,KZN285,Mthonjaneni,9023826.0
1286,Unauthorised Expenditure,2015,KZN285,Mthonjaneni,
1287,Fruitless and Wasteful Expenditure,2015,KZN286,Nkandla,151214.0
1288,Irregular Expenditure,2015,KZN286,Nkandla,15203613.0
1289,Unauthorised Expenditure,2015,KZN286,Nkandla,
1290,Fruitless and Wasteful Expenditure,2015,KZN291,Mandeni,31137.0
1291,Irregular Expenditure,2015,KZN291,Mandeni,217681.0
1292,Unauthorised Expenditure,2015,KZN291,Mandeni,22171662.0
1293,Fruitless and Wasteful Expenditure,2015,KZN292,KwaDukuza,433610.0
1294,Irregular Expenditure,2015,KZN292,KwaDukuza,86441994.0
1295,Unauthorised Expenditure,2015,KZN292,KwaDukuza,
1296,Fruitless and Wasteful Expenditure,2015,KZN293,Ndwedwe,
1297,Irregular Expenditure,2015,KZN293,Ndwedwe,3485796.0
1298,Unauthorised Expenditure,2015,KZN293,Ndwedwe,2068176.0
1299,Fruitless and Wasteful Expenditure,2015,KZN294,Maphumulo,130946.0
1300,Irregular Expenditure,2015,KZN294,Maphumulo,23693393.0
1301,Unauthorised Expenditure,2015,KZN294,Maphumulo,12412926.0
1302,Fruitless and Wasteful Expenditure,2015,KZN431,Ingwe,59418.0
1303,Irregular Expenditure,2015,KZN431,Ingwe,11447406.0
1304,Unauthorised Expenditure,2015,KZN431,Ingwe,6018053.0
1305,Fruitless and Wasteful Expenditure,2015,KZN432,Kwa Sani,2696.0
1306,Irregular Expenditure,2015,KZN432,Kwa Sani,4700849.0
1307,Unauthorised Expenditure,2015,KZN432,Kwa Sani,7362552.0
1308,Fruitless and Wasteful Expenditure,2015,KZN433,Greater Kokstad,213705.0
1309,Irregular Expenditure,2015,KZN433,Greater Kokstad,2167063.0
1310,Unauthorised Expenditure,2015,KZN433,Greater Kokstad,
1311,Fruitless and Wasteful Expenditure,2015,KZN434,Ubuhlebezwe,
1312,Irregular Expenditure,2015,KZN434,Ubuhlebezwe,4156107.0
1313,Unauthorised Expenditure,2015,KZN434,Ubuhlebezwe,
1314,Fruitless and Wasteful Expenditure,2015,KZN435,Umzimkhulu,
1315,Irregular Expenditure,2015,KZN435,Umzimkhulu,2253500.0
1316,Unauthorised Expenditure,2015,KZN435,Umzimkhulu,
1317,Fruitless and Wasteful Expenditure,2015,LIM331,Greater Giyani,29402.0
1318,Irregular Expenditure,2015,LIM331,Greater Giyani,16847375.0
1319,Unauthorised Expenditure,2015,LIM331,Greater Giyani,
1320,Fruitless and Wasteful Expenditure,2015,LIM332,Greater Letaba,21668.0
1321,Irregular Expenditure,2015,LIM332,Greater Letaba,55580749.0
1322,Unauthorised Expenditure,2015,LIM332,Greater Letaba,42261407.0
1323,Fruitless and Wasteful Expenditure,2015,LIM333,Greater Tzaneen,1320482.0
1324,Irregular Expenditure,2015,LIM333,Greater Tzaneen,62445004.0
1325,Unauthorised Expenditure,2015,LIM333,Greater Tzaneen,25387498.0
1326,Fruitless and Wasteful Expenditure,2015,LIM334,Ba-Phalaborwa,6105742.0
1327,Irregular Expenditure,2015,LIM334,Ba-Phalaborwa,10024147.0
1328,Unauthorised Expenditure,2015,LIM334,Ba-Phalaborwa,46515138.0
1329,Fruitless and Wasteful Expenditure,2015,LIM335,Maruleng,1257519.0
1330,Irregular Expenditure,2015,LIM335,Maruleng,3325321.0
1331,Unauthorised Expenditure,2015,LIM335,Maruleng,
1332,Fruitless and Wasteful Expenditure,2015,LIM341,Musina,1501898.0
1333,Irregular Expenditure,2015,LIM341,Musina,8383902.0
1334,Unauthorised Expenditure,2015,LIM341,Musina,32079700.0
1335,Fruitless and Wasteful Expenditure,2015,LIM342,Mutale,2028363.0
1336,Irregular Expenditure,2015,LIM342,Mutale,179666.0
1337,Unauthorised Expenditure,2015,LIM342,Mutale,
1338,Fruitless and Wasteful Expenditure,2015,LIM343,Thulamela,478999.0
1339,Irregular Expenditure,2015,LIM343,Thulamela,1879957.0
1340,Unauthorised Expenditure,2015,LIM343,Thulamela,14372207.0
1341,Fruitless and Wasteful Expenditure,2015,LIM344,Makhado,4824229.0
1342,Irregular Expenditure,2015,LIM344,Makhado,78766187.0
1343,Unauthorised Expenditure,2015,LIM344,Makhado,
1344,Fruitless and Wasteful Expenditure,2015,LIM351,Blouberg,42877.0
1345,Irregular Expenditure,2015,LIM351,Blouberg,26326253.0
1346,Unauthorised Expenditure,2015,LIM351,Blouberg,39613634.0
1347,Fruitless and Wasteful Expenditure,2015,LIM352,Aganang,62563.0
1348,Irregular Expenditure,2015,LIM352,Aganang,13606164.0
1349,Unauthorised Expenditure,2015,LIM352,Aganang,1282238.0
1350,Fruitless and Wasteful Expenditure,2015,LIM353,Molemole,22000.0
1351,Irregular Expenditure,2015,LIM353,Molemole,1340037.0
1352,Unauthorised Expenditure,2015,LIM353,Molemole,5600351.0
1353,Fruitless and Wasteful Expenditure,2015,LIM354,Polokwane,1603457.0
1354,Irregular Expenditure,2015,LIM354,Polokwane,297567685.0
1355,Unauthorised Expenditure,2015,LIM354,Polokwane,231772687.0
1356,Fruitless and Wasteful Expenditure,2015,LIM355,Lepele-Nkumpi,1042234.0
1357,Irregular Expenditure,2015,LIM355,Lepele-Nkumpi,8594749.0
1358,Unauthorised Expenditure,2015,LIM355,Lepele-Nkumpi,5287088.0
1359,Fruitless and Wasteful Expenditure,2015,LIM361,Thabazimbi,18293692.0
1360,Irregular Expenditure,2015,LIM361,Thabazimbi,13231860.0
1361,Unauthorised Expenditure,2015,LIM361,Thabazimbi,30815935.0
1362,Fruitless and Wasteful Expenditure,2015,LIM362,Lephalale,
1363,Irregular Expenditure,2015,LIM362,Lephalale,48945086.0
1364,Unauthorised Expenditure,2015,LIM362,Lephalale,
1365,Fruitless and Wasteful Expenditure,2015,LIM364,Mookgopong,4776782.0
1366,Irregular Expenditure,2015,LIM364,Mookgopong,783501.0
1367,Unauthorised Expenditure,2015,LIM364,Mookgopong,36086589.0
1368,Fruitless and Wasteful Expenditure,2015,LIM365,Modimolle,352405.0
1369,Irregular Expenditure,2015,LIM365,Modimolle,41580053.0
1370,Unauthorised Expenditure,2015,LIM365,Modimolle,23802291.0
1371,Fruitless and Wasteful Expenditure,2015,LIM366,Bela-Bela,122.0
1372,Irregular Expenditure,2015,LIM366,Bela-Bela,3485146.0
1373,Unauthorised Expenditure,2015,LIM366,Bela-Bela,
1374,Fruitless and Wasteful Expenditure,2015,LIM367,Mogalakwena,385320.0
1375,Irregular Expenditure,2015,LIM367,Mogalakwena,175512018.0
1376,Unauthorised Expenditure,2015,LIM367,Mogalakwena,47929088.0
1377,Fruitless and Wasteful Expenditure,2015,LIM471,Ephraim Mogale,362146.0
1378,Irregular Expenditure,2015,LIM471,Ephraim Mogale,26865367.0
1379,Unauthorised Expenditure,2015,LIM471,Ephraim Mogale,5915515.0
1380,Fruitless and Wasteful Expenditure,2015,LIM472,Elias Motsoaledi,2585743.0
1381,Irregular Expenditure,2015,LIM472,Elias Motsoaledi,22748812.0
1382,Unauthorised Expenditure,2015,LIM472,Elias Motsoaledi,11202663.0
1383,Fruitless and Wasteful Expenditure,2015,LIM473,Makhuduthamaga,395000.0
1384,Irregular Expenditure,2015,LIM473,Makhuduthamaga,31817244.0
1385,Unauthorised Expenditure,2015,LIM473,Makhuduthamaga,9053819.0
1386,Fruitless and Wasteful Expenditure,2015,LIM474,Fetakgomo,13967.0
1387,Irregular Expenditure,2015,LIM474,Fetakgomo,
1388,Unauthorised Expenditure,2015,LIM474,Fetakgomo,
1389,Fruitless and Wasteful Expenditure,2015,LIM475,Greater Tubatse,1531202.0
1390,Irregular Expenditure,2015,LIM475,Greater Tubatse,130211637.0
1391,Unauthorised Expenditure,2015,LIM475,Greater Tubatse,10957535.0
1392,Fruitless and Wasteful Expenditure,2015,MAN,Mangaung,209103.0
1393,Irregular Expenditure,2015,MAN,Mangaung,8066258.0
1394,Unauthorised Expenditure,2015,MAN,Mangaung,987132533.0
1395,Fruitless and Wasteful Expenditure,2015,MP301,Chief Albert Luthuli,5025514.0
1396,Irregular Expenditure,2015,MP301,Chief Albert Luthuli,59182681.0
1397,Unauthorised Expenditure,2015,MP301,Chief Albert Luthuli,52302635.0
1398,Fruitless and Wasteful Expenditure,2015,MP302,Msukaligwa,13174743.0
1399,Irregular Expenditure,2015,MP302,Msukaligwa,92124561.0
1400,Unauthorised Expenditure,2015,MP302,Msukaligwa,166893676.0
1401,Fruitless and Wasteful Expenditure,2015,MP303,Mkhondo,7111473.0
1402,Irregular Expenditure,2015,MP303,Mkhondo,65274637.0
1403,Unauthorised Expenditure,2015,MP303,Mkhondo,207204590.0
1404,Fruitless and Wasteful Expenditure,2015,MP304,Dr Pixley Ka Isaka Seme,11348.0
1405,Irregular Expenditure,2015,MP304,Dr Pixley Ka Isaka Seme,22065254.0
1406,Unauthorised Expenditure,2015,MP304,Dr Pixley Ka Isaka Seme,
1407,Fruitless and Wasteful Expenditure,2015,MP305,Lekwa,25349736.0
1408,Irregular Expenditure,2015,MP305,Lekwa,71722661.0
1409,Unauthorised Expenditure,2015,MP305,Lekwa,68349746.0
1410,Fruitless and Wasteful Expenditure,2015,MP306,Dipaleseng,932455.0
1411,Irregular Expenditure,2015,MP306,Dipaleseng,13526804.0
1412,Unauthorised Expenditure,2015,MP306,Dipaleseng,12373860.0
1413,Fruitless and Wasteful Expenditure,2015,MP307,Govan Mbeki,28476162.0
1414,Irregular Expenditure,2015,MP307,Govan Mbeki,48385134.0
1415,Unauthorised Expenditure,2015,MP307,Govan Mbeki,
1416,Fruitless and Wasteful Expenditure,2015,MP311,Victor Khanye,123279.0
1417,Irregular Expenditure,2015,MP311,Victor Khanye,339904.0
1418,Unauthorised Expenditure,2015,MP311,Victor Khanye,148609425.0
1419,Fruitless and Wasteful Expenditure,2015,MP312,Emalahleni,95422229.0
1420,Irregular Expenditure,2015,MP312,Emalahleni,782572.0
1421,Unauthorised Expenditure,2015,MP312,Emalahleni,232751483.0
1422,Fruitless and Wasteful Expenditure,2015,MP313,Steve Tshwete,124556.0
1423,Irregular Expenditure,2015,MP313,Steve Tshwete,
1424,Unauthorised Expenditure,2015,MP313,Steve Tshwete,58467139.0
1425,Fruitless and Wasteful Expenditure,2015,MP314,Emakhazeni,4080324.0
1426,Irregular Expenditure,2015,MP314,Emakhazeni,2316094.0
1427,Unauthorised Expenditure,2015,MP314,Emakhazeni,44269845.0
1428,Fruitless and Wasteful Expenditure,2015,MP315,Thembisile,2290529.0
1429,Irregular Expenditure,2015,MP315,Thembisile,50996479.0
1430,Unauthorised Expenditure,2015,MP315,Thembisile,115850336.0
1431,Fruitless and Wasteful Expenditure,2015,MP316,Dr JS Moroka,71095.0
1432,Irregular Expenditure,2015,MP316,Dr JS Moroka,124255190.0
1433,Unauthorised Expenditure,2015,MP316,Dr JS Moroka,12880774.0
1434,Fruitless and Wasteful Expenditure,2015,MP321,Thaba Chweu,35901823.0
1435,Irregular Expenditure,2015,MP321,Thaba Chweu,56976114.0
1436,Unauthorised Expenditure,2015,MP321,Thaba Chweu,104711867.0
1437,Fruitless and Wasteful Expenditure,2015,MP322,Mbombela,11428911.0
1438,Irregular Expenditure,2015,MP322,Mbombela,107040519.0
1439,Unauthorised Expenditure,2015,MP322,Mbombela,103180413.0
1440,Fruitless and Wasteful Expenditure,2015,MP323,Umjindi,2447766.0
1441,Irregular Expenditure,2015,MP323,Umjindi,29075326.0
1442,Unauthorised Expenditure,2015,MP323,Umjindi,12744466.0
1443,Fruitless and Wasteful Expenditure,2015,MP324,Nkomazi,4120861.0
1444,Irregular Expenditure,2015,MP324,Nkomazi,32724167.0
1445,Unauthorised Expenditure,2015,MP324,Nkomazi,118053610.0
1446,Fruitless and Wasteful Expenditure,2015,MP325,Bushbuckridge,55666.0
1447,Irregular Expenditure,2015,MP325,Bushbuckridge,71642234.0
1448,Unauthorised Expenditure,2015,MP325,Bushbuckridge,47529000.0
1449,Fruitless and Wasteful Expenditure,2015,NC061,Richtersveld,104008.0
1450,Irregular Expenditure,2015,NC061,Richtersveld,16160991.0
1451,Unauthorised Expenditure,2015,NC061,Richtersveld,7008457.0
1452,Fruitless and Wasteful Expenditure,2015,NC062,Nama Khoi,6874963.0
1453,Irregular Expenditure,2015,NC062,Nama Khoi,40413477.0
1454,Unauthorised Expenditure,2015,NC062,Nama Khoi,33968290.0
1455,Fruitless and Wasteful Expenditure,2015,NC064,Kamiesberg,890671.0
1456,Irregular Expenditure,2015,NC064,Kamiesberg,1235759.0
1457,Unauthorised Expenditure,2015,NC064,Kamiesberg,18055902.0
1458,Fruitless and Wasteful Expenditure,2015,NC065,Hantam,886426.0
1459,Irregular Expenditure,2015,NC065,Hantam,8187135.0
1460,Unauthorised Expenditure,2015,NC065,Hantam,2267899.0
1461,Fruitless and Wasteful Expenditure,2015,NC066,Karoo Hoogland,128523.0
1462,Irregular Expenditure,2015,NC066,Karoo Hoogland,11934997.0
1463,Unauthorised Expenditure,2015,NC066,Karoo Hoogland,10599769.0
1464,Fruitless and Wasteful Expenditure,2015,NC067,Khâi-Ma,148272.0
1465,Irregular Expenditure,2015,NC067,Khâi-Ma,
1466,Unauthorised Expenditure,2015,NC067,Khâi-Ma,1794577.0
1467,Fruitless and Wasteful Expenditure,2015,NC071,Ubuntu,777738.0
1468,Irregular Expenditure,2015,NC071,Ubuntu,5795916.0
1469,Unauthorised Expenditure,2015,NC071,Ubuntu,45933156.0
1470,Fruitless and Wasteful Expenditure,2015,NC072,Umsobomvu,
1471,Irregular Expenditure,2015,NC072,Umsobomvu,2268090.0
1472,Unauthorised Expenditure,2015,NC072,Umsobomvu,7145759.0
1473,Fruitless and Wasteful Expenditure,2015,NC073,Emthanjeni,
1474,Irregular Expenditure,2015,NC073,Emthanjeni,10598860.0
1475,Unauthorised Expenditure,2015,NC073,Emthanjeni,69181215.0
1476,Fruitless and Wasteful Expenditure,2015,NC074,Kareeberg,
1477,Irregular Expenditure,2015,NC074,Kareeberg,
1478,Unauthorised Expenditure,2015,NC074,Kareeberg,2798665.0
1479,Fruitless and Wasteful Expenditure,2015,NC075,Renosterberg,3386245.0
1480,Irregular Expenditure,2015,NC075,Renosterberg,21326743.0
1481,Unauthorised Expenditure,2015,NC075,Renosterberg,32408914.0
1482,Fruitless and Wasteful Expenditure,2015,NC076,Thembelihle,2197714.0
1483,Irregular Expenditure,2015,NC076,Thembelihle,7416312.0
1484,Unauthorised Expenditure,2015,NC076,Thembelihle,14904549.0
1485,Fruitless and Wasteful Expenditure,2015,NC077,Siyathemba,36804.0
1486,Irregular Expenditure,2015,NC077,Siyathemba,2866735.0
1487,Unauthorised Expenditure,2015,NC077,Siyathemba,25380356.0
1488,Fruitless and Wasteful Expenditure,2015,NC078,Siyancuma,4389751.0
1489,Irregular Expenditure,2015,NC078,Siyancuma,4751545.0
1490,Unauthorised Expenditure,2015,NC078,Siyancuma,58079855.0
1491,Fruitless and Wasteful Expenditure,2015,NC081,Mier,386504.0
1492,Irregular Expenditure,2015,NC081,Mier,23552712.0
1493,Unauthorised Expenditure,2015,NC081,Mier,8269924.0
1494,Fruitless and Wasteful Expenditure,2015,NC082,Kai !Garib,1276598.0
1495,Irregular Expenditure,2015,NC082,Kai !Garib,5121827.0
1496,Unauthorised Expenditure,2015,NC082,Kai !Garib,63233529.0
1497,Fruitless and Wasteful Expenditure,2015,NC083,//Khara Hais,1283209.0
1498,Irregular Expenditure,2015,NC083,//Khara Hais,21383021.0
1499,Unauthorised Expenditure,2015,NC083,//Khara Hais,25589669.0
1500,Fruitless and Wasteful Expenditure,2015,NC084,!Kheis,1121162.0
1501,Irregular Expenditure,2015,NC084,!Kheis,
1502,Unauthorised Expenditure,2015,NC084,!Kheis,6648739.0
1503,Fruitless and Wasteful Expenditure,2015,NC085,Tsantsabane,1300071.0
1504,Irregular Expenditure,2015,NC085,Tsantsabane,3901168.0
1505,Unauthorised Expenditure,2015,NC085,Tsantsabane,6155327.0
1506,Fruitless and Wasteful Expenditure,2015,NC086,Kgatelopele,346428.0
1507,Irregular Expenditure,2015,NC086,Kgatelopele,1242771.0
1508,Unauthorised Expenditure,2015,NC086,Kgatelopele,15513168.0
1509,Fruitless and Wasteful Expenditure,2015,NC091,Sol Plaatjie,119692.0
1510,Irregular Expenditure,2015,NC091,Sol Plaatjie,212689553.0
1511,Unauthorised Expenditure,2015,NC091,Sol Plaatjie,2823634.0
1512,Fruitless and Wasteful Expenditure,2015,NC092,Dikgatlong,1379850.0
1513,Irregular Expenditure,2015,NC092,Dikgatlong,
1514,Unauthorised Expenditure,2015,NC092,Dikgatlong,114528721.0
1515,Fruitless and Wasteful Expenditure,2015,NC093,Magareng,1328610.0
1516,Irregular Expenditure,2015,NC093,Magareng,352665.0
1517,Unauthorised Expenditure,2015,NC093,Magareng,35168896.0
1518,Fruitless and Wasteful Expenditure,2015,NC094,Phokwane,365626.0
1519,Irregular Expenditure,2015,NC094,Phokwane,4282.0
1520,Unauthorised Expenditure,2015,NC094,Phokwane,134959840.0
1521,Fruitless and Wasteful Expenditure,2015,NC451,Joe Morolong,111326.0
1522,Irregular Expenditure,2015,NC451,Joe Morolong,1826990.0
1523,Unauthorised Expenditure,2015,NC451,Joe Morolong,42253388.0
1524,Fruitless and Wasteful Expenditure,2015,NC452,Ga-Segonyana,412479.0
1525,Irregular Expenditure,2015,NC452,Ga-Segonyana,100605555.0
1526,Unauthorised Expenditure,2015,NC452,Ga-Segonyana,
1527,Fruitless and Wasteful Expenditure,2015,NC453,Gamagara,4510.0
1528,Irregular Expenditure,2015,NC453,Gamagara,204612861.0
1529,Unauthorised Expenditure,2015,NC453,Gamagara,63332444.0
1530,Fruitless and Wasteful Expenditure,2015,NMA,Nelson Mandela Bay,422585598.0
1531,Irregular Expenditure,2015,NMA,Nelson Mandela Bay,1348338879.0
1532,Unauthorised Expenditure,2015,NMA,Nelson Mandela Bay,34403001.0
1533,Fruitless and Wasteful Expenditure,2015,NW371,Moretele,15210.0
1534,Irregular Expenditure,2015,NW371,Moretele,3919158.0
1535,Unauthorised Expenditure,2015,NW371,Moretele,63636225.0
1536,Fruitless and Wasteful Expenditure,2015,NW372,Local Municipality of Madibeng,6383739.0
1537,Irregular Expenditure,2015,NW372,Local Municipality of Madibeng,243847591.0
1538,Unauthorised Expenditure,2015,NW372,Local Municipality of Madibeng,1257503564.0
1539,Fruitless and Wasteful Expenditure,2015,NW373,Rustenburg,537000.0
1540,Irregular Expenditure,2015,NW373,Rustenburg,3061581000.0
1541,Unauthorised Expenditure,2015,NW373,Rustenburg,13394000.0
1542,Fruitless and Wasteful Expenditure,2015,NW374,Kgetlengrivier,3824419.0
1543,Irregular Expenditure,2015,NW374,Kgetlengrivier,119104.0
1544,Unauthorised Expenditure,2015,NW374,Kgetlengrivier,547554.0
1545,Fruitless and Wasteful Expenditure,2015,NW375,Moses Kotane,408848.0
1546,Irregular Expenditure,2015,NW375,Moses Kotane,74376507.0
